#node	date	numeric date
NODE_0010172	2018-10-28	2018.824105
NODE_0007700	2019-03-04	2019.170000
EPI_ISL_353376|1427347|A/Ohio/12/2019|Original|2019-03-03	2019-03-04	2019.170000
EPI_ISL_359323|1458592|A/Pennsylvania/714/2019|Original|2019-03-04	2019-03-07	2019.180000
NODE_0010174	2018-10-29	2018.826329
EPI_ISL_348194|1397776|A/California/84/2019|Original|2019-03-03	2019-03-04	2019.170000
NODE_0010175	2018-10-30	2018.828553
EPI_ISL_354247|1433194|A/Massachusetts/17/2019|Original|2019-03-02	2019-03-04	2019.170000
NODE_0010176	2018-10-31	2018.831752
NODE_0007692	2019-03-04	2019.170000
EPI_ISL_362331|1480398|A/New_Jersey/32/2019|Original|2019-04-24	2019-04-24	2019.310000
EPI_ISL_348061|1396668|A/California/77/2019|Original|2019-03-01	2019-03-04	2019.170000
NODE_0010178	2018-11-01	2018.834950
NODE_0007940	2019-03-08	2019.181224
EPI_ISL_387462|1577602|A/Montana/9377/2019|Original|2019-03-28	2019-03-29	2019.240000
EPI_ISL_356215|1441956|A/New_Mexico/29/2019|Original|2019-04-15	2019-04-16	2019.290000
NODE_0010180	2018-11-02	2018.838149
NODE_0007941	2019-03-07	2019.180000
EPI_ISL_359321|1458576|A/Pennsylvania/712/2019|Original|2019-03-04	2019-03-07	2019.180000
NODE_0010183	2019-03-11	2019.190000
EPI_ISL_380433|1559770|A/Michigan/363/2019|Original|2019-03-29	2019-03-29	2019.240000
EPI_ISL_359640|1461095|A/Michigan/226/2019|Original|2019-03-11	2019-03-11	2019.190000
NODE_0010184	2018-11-03	2018.840373
EPI_ISL_380354|1559144|A/Washington/347/2019|Original|2019-03-05	2019-03-07	2019.180000
NODE_0010185	2018-11-04	2018.842597
EPI_ISL_359657|1461236|A/Michigan/210/2019|Original|2019-03-07	2019-03-07	2019.180000
NODE_0010187	2018-11-05	2018.844821
EPI_ISL_354302|1433625|A/New_York/27/2019|Original|2019-03-07	2019-03-07	2019.180000
NODE_0010188	2018-11-06	2018.847045
EPI_ISL_359355|1458846|A/Pennsylvania/751/2019|Original|2019-03-08	2019-03-11	2019.190000
NODE_0010189	2018-11-06	2018.849269
EPI_ISL_359361|1458894|A/Pennsylvania/763/2019|Original|2019-03-10	2019-03-11	2019.190000
NODE_0010191	2018-11-07	2018.851493
EPI_ISL_380946|1563839|A/Texas/306/2019|Original|2019-03-10	2019-03-11	2019.190000
NODE_0010194	2018-11-08	2018.853717
EPI_ISL_356218|1441980|A/Massachusetts/25/2019|Original|2019-03-11	2019-03-11	2019.190000
NODE_0010195	2018-11-09	2018.855941
EPI_ISL_366912|1502705|A/New_York/8794/2019|Original|2019-03-11	2019-03-11	2019.190000
NODE_0010196	2018-11-10	2018.858165
EPI_ISL_366552|1500513|A/New_Jersey/8785/2019|Original|2019-03-11	2019-03-11	2019.190000
NODE_0010197	2018-11-11	2018.860388
EPI_ISL_369011|1512521|A/Texas/9649/2019|Original|2019-03-14	2019-03-15	2019.200000
NODE_0010198	2018-11-11	2018.862612
EPI_ISL_359367|1458942|A/Pennsylvania/776/2019|Original|2019-03-12	2019-03-15	2019.200000
NODE_0010199	2018-11-12	2018.864836
EPI_ISL_372601|1527526|A/Arizona/9017/2019|Original|2019-03-14	2019-03-15	2019.200000
NODE_0010200	2018-11-13	2018.867060
EPI_ISL_366529|1500329|A/Illinois/8759/2019|Original|2019-03-13	2019-03-15	2019.200000
NODE_0010201	2018-11-14	2018.869284
EPI_ISL_369064|1512895|A/Texas/9716/2019|Original|2019-03-18	2019-03-18	2019.210000
NODE_0010202	2018-11-15	2018.872483
NODE_0007738	2019-03-22	2019.220000
EPI_ISL_368926|1511883|A/New_York/9515/2019|Original|2019-03-21	2019-03-22	2019.220000
NODE_0010204	2019-03-25	2019.230000
EPI_ISL_501958|1770373|A/New_York/9250/2019||2019-03-26	2019-03-29	2019.240000
EPI_ISL_501872|1769646|A/New_York/9248/2019||2019-03-25	2019-03-25	2019.230000
NODE_0010205	2018-11-16	2018.874707
EPI_ISL_353384|1427411|A/Washington/164/2019|Original|2019-03-19	2019-03-22	2019.220000
NODE_0010208	2018-11-17	2018.877906
NODE_0007754	2019-03-22	2019.220000
EPI_ISL_356186|1441726|A/New_York/34/2019|Original|2019-04-05	2019-04-05	2019.260000
EPI_ISL_354299|1433601|A/New_Jersey/23/2019|Original|2019-03-22	2019-03-22	2019.220000
NODE_0010211	2018-11-18	2018.880130
EPI_ISL_356201|1441845|A/New_Hampshire/26/2019|Original|2019-03-26	2019-03-29	2019.240000
NODE_0010212	2018-11-19	2018.883329
NODE_0007918	2019-03-29	2019.240000
EPI_ISL_380389|1559420|A/Pennsylvania/906/2019|Original|2019-03-29	2019-03-29	2019.240000
EPI_ISL_354341|1433932|A/Idaho/21/2019|Original|2019-03-31	2019-04-02	2019.250000
NODE_0010216	2018-11-20	2018.885553
EPI_ISL_380709|1561967|A/Washington/605/2019|Original|2019-03-30	2019-04-02	2019.250000
NODE_0010217	2018-11-21	2018.887776
EPI_ISL_372546|1527220|A/Washington/9761/2019|Original|2019-03-31	2019-04-02	2019.250000
NODE_0010219	2018-11-21	2018.890000
EPI_ISL_332623|1328220|A/New_York/51/2018|Original|2018-11-24	2018-11-21	2018.890000
NODE_0010220	2018-11-29	2018.910000
EPI_ISL_333819|1334882|A/Maine/33/2018|Original|2018-12-02	2018-11-29	2018.910000
NODE_0010221	2019-01-02	2019.003328
EPI_ISL_368860|1511383|A/California/9462/2019|Original|2019-04-08	2019-04-09	2019.270000
NODE_0010225	2019-01-03	2019.005552
EPI_ISL_369071|1512972|A/Florida/9663/2019|Original|2019-04-17	2019-04-16	2019.290000
NODE_0010228	2019-01-03	2019.007776
EPI_ISL_380767|1562423|A/Pennsylvania/942/2019|Original|2019-04-22	2019-04-24	2019.310000
NODE_0010229	2019-01-04	2019.010000
EPI_ISL_339620|1363537|A/New_York/02/2019|Original|2019-01-04	2019-01-04	2019.010000
NODE_0010230	2019-01-06	2019.014578
NODE_0010233	2019-01-07	2019.017776
NODE_0010234	2019-01-08	2019.020000
EPI_ISL_370521|1520486|A/New_York/7861/2019|Original|2019-01-08	2019-01-08	2019.020000
EPI_ISL_339663|1363415|A/Virginia/06/2019|Original|2019-01-08	2019-01-08	2019.020000
NODE_0010235	2019-01-08	2019.020000
EPI_ISL_370601|1521202|A/New_York/7860/2019|Original|2019-01-07	2019-01-08	2019.020000
EPI_ISL_339905|1363653|A/Georgia/01/2019|Original|2019-01-09	2019-01-08	2019.020000
NODE_0010236	2019-01-11	2019.030000
EPI_ISL_380935|1563751|A/Texas/126/2019|Original|2019-01-11	2019-01-11	2019.030000
NODE_0010238	2019-01-13	2019.034578
EPI_ISL_340996|1367834|A/Massachusetts/05/2019|Original|2019-01-16	2019-01-15	2019.040000
NODE_0010239	2019-01-14	2019.037776
NODE_0010240	2019-01-15	2019.040000
EPI_ISL_369802|1516869|A/Oklahoma/8058/2019|Original|2019-01-15	2019-01-15	2019.040000
EPI_ISL_369790|1516773|A/New_York/8038/2019|Original|2019-01-13	2019-01-15	2019.040000
NODE_0010241	2019-01-15	2019.040000
EPI_ISL_369805|1516893|A/South_Carolina/8061/2019|Original|2019-01-14	2019-01-15	2019.040000
NODE_0010242	2019-01-18	2019.047776
NODE_0010243	2019-01-19	2019.050000
EPI_ISL_370006|1517959|A/New_York/8168/2019|Original|2019-01-18	2019-01-19	2019.050000
EPI_ISL_369710|1516074|A/Nevada/8015/2019|Original|2019-01-17	2019-01-19	2019.050000
NODE_0010244	2019-01-22	2019.057776
NODE_0010245	2019-01-22	2019.060000
EPI_ISL_370019|1518063|A/South_Dakota/8202/2019|Original|2019-01-22	2019-01-22	2019.060000
EPI_ISL_370003|1517935|A/New_Jersey/8158/2019|Original|2019-01-22	2019-01-22	2019.060000
NODE_0010246	2019-01-22	2019.060000
EPI_ISL_342353|1373359|A/California/27/2019|Original|2019-01-21	2019-01-22	2019.060000
NODE_0010247	2019-01-24	2019.064578
NODE_0010248	2019-01-25	2019.067776
NODE_0010249	2019-01-26	2019.070000
EPI_ISL_358997|1455999|A/Texas/75/2019|Original|2019-01-26	2019-01-26	2019.070000
EPI_ISL_369953|1517242|A/Texas/8217/2019|ORIGINAL|2019-01-26	2019-01-26	2019.070000
NODE_0010250	2019-01-26	2019.070000
EPI_ISL_344755|1382586|A/South_Carolina/03/2019|Original|2019-01-24	2019-01-26	2019.070000
EPI_ISL_340994|1367818|A/Massachusetts/06/2019|Original|2019-01-24	2019-01-26	2019.070000
NODE_0010251	2019-01-25	2019.067776
NODE_0010253	2019-01-26	2019.070000
EPI_ISL_369933|1517222|A/New_York/8176/2019|Original|2019-01-24	2019-01-26	2019.070000
EPI_ISL_370188|1519257|A/Texas/8376/2019|Original|2019-01-26	2019-01-26	2019.070000
NODE_0010254	2019-01-28	2019.074578
NODE_0010255	2019-01-29	2019.077776
NODE_0010257	2019-01-30	2019.080000
EPI_ISL_359176|1457417|A/Washington/93/2019|Original|2019-01-28	2019-01-30	2019.080000
EPI_ISL_370064|1518268|A/Nevada/8294/2019|Original|2019-01-30	2019-01-30	2019.080000
NODE_0010259	2019-01-30	2019.080000
EPI_ISL_340948|1367450|A/Georgia/07/2019|Original|2019-01-28	2019-01-30	2019.080000
EPI_ISL_359260|1458088|A/Tennessee/20/2019|Original|2019-02-01	2019-01-30	2019.080000
NODE_0010260	2019-01-29	2019.077776
NODE_0010261	2019-01-30	2019.080000
EPI_ISL_344798|1382921|A/Alabama/09/2019|Original|2019-01-31	2019-01-30	2019.080000
EPI_ISL_370150|1518953|A/Ohio/8318/2019|Original|2019-01-31	2019-01-30	2019.080000
NODE_0010264	2019-01-31	2019.084578
NODE_0010265	2019-02-02	2019.087776
NODE_0010268	2019-02-02	2019.090000
EPI_ISL_358702|1453668|A/Pennsylvania/100/2019|Original|2019-02-04	2019-02-02	2019.090000
EPI_ISL_366827|1502235|A/Virginia/NHRC-OID_FDX130154/2019||2019-02-04	2019-02-02	2019.090000
NODE_0010269	2019-02-02	2019.090000
EPI_ISL_387208|1575725|A/Delaware/8422/2019|Original|2019-02-04	2019-02-02	2019.090000
EPI_ISL_358700|1453653|A/Pennsylvania/99/2019|Original|2019-02-04	2019-02-02	2019.090000
NODE_0010270	2019-02-02	2019.090000
EPI_ISL_346009|1385586|A/Tennessee/11/2019|Original|2019-02-04	2019-02-02	2019.090000
NODE_0010271	2019-02-04	2019.094578
NODE_0010273	2019-02-05	2019.097776
NODE_0010274	2019-02-06	2019.100000
EPI_ISL_366490|1500015|A/New_Mexico/8618/2019|Original|2019-02-05	2019-02-06	2019.100000
EPI_ISL_366460|1499461|A/Washington/8712/2019|Original|2019-02-08	2019-02-06	2019.100000
NODE_0010278	2019-02-06	2019.100000
EPI_ISL_366462|1499791|A/Arizona/8571/2019|Original|2019-02-05	2019-02-06	2019.100000
EPI_ISL_348204|1397860|A/District_Of_Columbia/08/2019|Original|2019-02-05	2019-02-06	2019.100000
NODE_0010279	2019-02-06	2019.100000
EPI_ISL_353377|1427355|A/Maryland/13/2019|Original|2019-02-08	2019-02-06	2019.100000
NODE_0010280	2019-02-08	2019.104578
NODE_0010281	2019-02-09	2019.107776
NODE_0010282	2019-02-10	2019.110000
EPI_ISL_346027|1385700|A/Vermont/08/2019|Original|2019-02-10	2019-02-10	2019.110000
EPI_ISL_346017|1385640|A/Maine/09/2019|Original|2019-02-10	2019-02-10	2019.110000
NODE_0010283	2019-02-10	2019.110000
EPI_ISL_348232|1398109|A/District_Of_Columbia/10/2019|Original|2019-02-10	2019-02-10	2019.110000
EPI_ISL_359201|1457617|A/Wisconsin/75/2019|Original|2019-02-11	2019-02-10	2019.110000
NODE_0010284	2019-02-11	2019.114578
NODE_0010285	2019-02-12	2019.117776
NODE_0010286	2019-02-13	2019.120000
EPI_ISL_380309|1558787|A/Washington/215/2019|Original|2019-02-14	2019-02-13	2019.120000
EPI_ISL_353336|1427031|A/Massachusetts/12/2019|Original|2019-02-15	2019-02-13	2019.120000
NODE_0010287	2019-02-13	2019.120000
EPI_ISL_380310|1558795|A/Washington/216/2019|Original|2019-02-14	2019-02-13	2019.120000
EPI_ISL_366807|1502075|A/California/NHRC-OID_FDX80068/2019||2019-02-14	2019-02-13	2019.120000
NODE_0010288	2019-02-13	2019.120000
EPI_ISL_348049|1396579|A/Nevada/15/2019|Original|2019-02-12	2019-02-13	2019.120000
NODE_0010289	2019-02-16	2019.127776
NODE_0010291	2019-02-17	2019.130000
EPI_ISL_354307|1433664|A/South_Carolina/08/2019|Original|2019-02-17	2019-02-17	2019.130000
EPI_ISL_354308|1433672|A/South_Carolina/07/2019|Original|2019-02-16	2019-02-17	2019.130000
NODE_0010292	2019-02-17	2019.130000
EPI_ISL_353364|1427251|A/District_Of_Columbia/13/2019|Original|2019-02-19	2019-02-17	2019.130000
NODE_0010293	2019-02-19	2019.134578
NODE_0010294	2019-02-20	2019.137776
NODE_0010295	2019-02-21	2019.140000
EPI_ISL_380318|1558857|A/Washington/246/2019|Original|2019-02-21	2019-02-21	2019.140000
EPI_ISL_380315|1558834|A/Washington/252/2019|Original|2019-02-22	2019-02-21	2019.140000
NODE_0010296	2019-02-21	2019.140000
EPI_ISL_359300|1458408|A/Pennsylvania/655/2019|Original|2019-02-22	2019-02-21	2019.140000
EPI_ISL_380317|1558849|A/Washington/245/2019|Original|2019-02-21	2019-02-21	2019.140000
NODE_0010297	2019-02-22	2019.144578
NODE_0010298	2019-02-23	2019.147776
NODE_0010299	2019-02-24	2019.150000
EPI_ISL_348072|1396749|A/California/74/2019|Original|2019-02-24	2019-02-24	2019.150000
EPI_ISL_380324|1558905|A/Washington/281/2019|Original|2019-02-26	2019-02-24	2019.150000
NODE_0010300	2019-02-24	2019.150000
EPI_ISL_359306|1458456|A/Pennsylvania/676/2019|Original|2019-02-26	2019-02-24	2019.150000
EPI_ISL_359298|1458392|A/Pennsylvania/661/2019|Original|2019-02-23	2019-02-24	2019.150000
NODE_0010302	2019-02-23	2019.147776
NODE_0010303	2019-02-24	2019.150000
EPI_ISL_380331|1558961|A/Washington/271/2019|Original|2019-02-25	2019-02-24	2019.150000
EPI_ISL_380330|1558953|A/Washington/270/2019|Original|2019-02-25	2019-02-24	2019.150000
NODE_0010306	2019-02-27	2019.157776
NODE_0010307	2019-02-28	2019.160000
EPI_ISL_359444|1459551|A/Michigan/130/2019|Original|2019-02-28	2019-02-28	2019.160000
EPI_ISL_380338|1559016|A/Washington/296/2019|Original|2019-02-27	2019-02-28	2019.160000
NODE_0010310	2019-02-28	2019.160000
EPI_ISL_359312|1458504|A/Pennsylvania/687/2019|Original|2019-02-27	2019-02-28	2019.160000
NODE_0010311	2019-03-01	2019.164127
NODE_0010314	2019-03-04	2019.170000
EPI_ISL_380351|1559120|A/Washington/313/2019|Original|2019-03-02	2019-03-04	2019.170000
EPI_ISL_380349|1559104|A/Washington/311/2019|Original|2019-03-02	2019-03-04	2019.170000
NODE_0010315	2019-03-02	2019.166350
EPI_ISL_359319|1458560|A/Pennsylvania/708/2019|Original|2019-03-03	2019-03-04	2019.170000
NODE_0010316	2019-03-04	2019.170464
NODE_0010317	2019-03-05	2019.174578
NODE_0010318	2019-03-06	2019.177776
NODE_0010320	2019-03-07	2019.180000
EPI_ISL_354287|1433508|A/Pennsylvania/638/2019|Original|2019-03-06	2019-03-07	2019.180000
EPI_ISL_353373|1427323|A/New_Jersey/15/2019|Original|2019-03-04	2019-03-07	2019.180000
NODE_0010321	2019-03-07	2019.180000
EPI_ISL_380343|1559056|A/Washington/322/2019|Original|2019-03-04	2019-03-07	2019.180000
EPI_ISL_359353|1458830|A/Pennsylvania/743/2019|Original|2019-03-07	2019-03-07	2019.180000
NODE_0010322	2019-03-06	2019.177776
NODE_0010323	2019-03-07	2019.180000
EPI_ISL_380359|1559184|A/Washington/369/2019|Original|2019-03-07	2019-03-07	2019.180000
EPI_ISL_380362|1559208|A/Washington/327/2019|Original|2019-03-04	2019-03-07	2019.180000
NODE_0010324	2019-03-07	2019.180000
EPI_ISL_380341|1559040|A/Washington/320/2019|Original|2019-03-04	2019-03-07	2019.180000
EPI_ISL_380366|1559240|A/Washington/360/2019|Original|2019-03-06	2019-03-07	2019.180000
NODE_0010325	2019-03-09	2019.184578
NODE_0010326	2019-03-10	2019.187776
NODE_0010327	2019-03-11	2019.190000
EPI_ISL_380363|1559216|A/Washington/415/2019|Original|2019-03-11	2019-03-11	2019.190000
EPI_ISL_354282|1433468|A/Connecticut/22/2019|Original|2019-03-10	2019-03-11	2019.190000
NODE_0010330	2019-03-11	2019.190000
EPI_ISL_359641|1461110|A/Michigan/215/2019|Original|2019-03-08	2019-03-11	2019.190000
EPI_ISL_366567|1500633|A/Ohio/8803/2019|Original|2019-03-08	2019-03-11	2019.190000
NODE_0010333	2019-03-10	2019.187776
EPI_ISL_381462|1565947|A/Washington/417/2019|Original|2019-03-11	2019-03-11	2019.190000
NODE_0010334	2019-03-11	2019.190000
EPI_ISL_366932|1502918|A/Colorado/8730/2019|Original|2019-03-11	2019-03-11	2019.190000
NODE_0010335	2019-03-13	2019.194578
NODE_0010337	2019-03-14	2019.197776
NODE_0010341	2019-03-15	2019.200000
EPI_ISL_372602|1527534|A/Arizona/9018/2019|Original|2019-03-14	2019-03-15	2019.200000
EPI_ISL_354353|1434039|A/Maine/16/2019|Original|2019-03-12	2019-03-15	2019.200000
NODE_0010343	2019-03-15	2019.200000
EPI_ISL_359365|1458926|A/Pennsylvania/775/2019|Original|2019-03-12	2019-03-15	2019.200000
EPI_ISL_380377|1559327|A/Washington/461/2019|Original|2019-03-14	2019-03-15	2019.200000
NODE_0010344	2019-03-15	2019.200000
EPI_ISL_354304|1433640|A/Connecticut/23/2019|Original|2019-03-14	2019-03-15	2019.200000
NODE_0010345	2019-03-17	2019.206350
NODE_0010347	2019-03-18	2019.210000
EPI_ISL_355506|1437750|A/Kentucky/23/2019|Original|2019-03-18	2019-03-18	2019.210000
EPI_ISL_359371|1458974|A/Pennsylvania/796/2019|Original|2019-03-15	2019-03-18	2019.210000
NODE_0010348	2019-03-18	2019.210464
NODE_0010349	2019-03-20	2019.214578
NODE_0010350	2019-03-21	2019.217776
NODE_0010357	2019-03-22	2019.220000
EPI_ISL_372724|1528498|A/New_York/9091/2019|Original|2019-03-19	2019-03-22	2019.220000
EPI_ISL_359602|1460800|A/Pennsylvania/842/2019|Original|2019-03-20	2019-03-22	2019.220000
NODE_0010358	2019-03-22	2019.220000
EPI_ISL_380684|1561767|A/Washington/514/2019|Original|2019-03-19	2019-03-22	2019.220000
EPI_ISL_380681|1561743|A/Washington/511/2019|Original|2019-03-19	2019-03-22	2019.220000
NODE_0010359	2019-03-21	2019.217776
NODE_0010361	2019-03-22	2019.220000
EPI_ISL_356176|1441646|A/District_Of_Columbia/23/2019|Original|2019-03-22	2019-03-22	2019.220000
EPI_ISL_354291|1433539|A/New_York/25/2019|Original|2019-03-20	2019-03-22	2019.220000
NODE_0010362	2019-03-22	2019.220000
EPI_ISL_353387|1427435|A/Utah/26/2019|Original|2019-03-22	2019-03-22	2019.220000
EPI_ISL_372722|1528481|A/New_Mexico/9089/2019|Original|2019-03-19	2019-03-22	2019.220000
NODE_0010364	2019-03-23	2019.223930
NODE_0010366	2019-03-25	2019.230000
EPI_ISL_380382|1559364|A/Pennsylvania/890/2019|Original|2019-03-25	2019-03-25	2019.230000
EPI_ISL_359607|1460839|A/Pennsylvania/856/2019|Original|2019-03-23	2019-03-25	2019.230000
NODE_0010367	2019-03-24	2019.226154
EPI_ISL_380701|1561903|A/Washington/550/2019|Original|2019-03-25	2019-03-25	2019.230000
NODE_0010368	2019-03-26	2019.230464
NODE_0010369	2019-03-27	2019.234578
NODE_0010371	2019-03-28	2019.237776
NODE_0010372	2019-03-29	2019.240000
EPI_ISL_380700|1561895|A/Washington/563/2019|Original|2019-03-26	2019-03-29	2019.240000
EPI_ISL_366869|1502509|A/Texas/NHRC-OID_55487/2019||2019-03-26	2019-03-29	2019.240000
NODE_0010373	2019-03-29	2019.240000
EPI_ISL_380712|1561991|A/Washington/603/2019|Original|2019-03-29	2019-03-29	2019.240000
EPI_ISL_380708|1561959|A/Washington/595/2019|Original|2019-03-28	2019-03-29	2019.240000
NODE_0010375	2019-03-28	2019.237776
NODE_0010376	2019-03-29	2019.240000
EPI_ISL_380706|1561943|A/Washington/581/2019|Original|2019-03-27	2019-03-29	2019.240000
EPI_ISL_380711|1561983|A/Washington/602/2019|Original|2019-03-29	2019-03-29	2019.240000
NODE_0010377	2019-03-29	2019.240000
EPI_ISL_380704|1561927|A/Washington/594/2019|Original|2019-03-28	2019-03-29	2019.240000
EPI_ISL_355481|1437550|A/Virginia/26/2019|Original|2019-03-27	2019-03-29	2019.240000
NODE_0010378	2019-03-27	2019.234578
NODE_0010379	2019-03-28	2019.237776
NODE_0010380	2019-03-29	2019.240000
EPI_ISL_380698|1561879|A/Washington/579/2019|Original|2019-03-27	2019-03-29	2019.240000
EPI_ISL_380695|1561855|A/Washington/578/2019|Original|2019-03-27	2019-03-29	2019.240000
NODE_0010381	2019-03-29	2019.240000
EPI_ISL_368898|1511659|A/Florida/9476/2019|Original|2019-03-27	2019-03-29	2019.240000
EPI_ISL_353366|1427267|A/Texas/120/2019|Original|2019-03-27	2019-03-29	2019.240000
NODE_0010382	2019-03-29	2019.240000
EPI_ISL_380699|1561887|A/Washington/562/2019|Original|2019-03-26	2019-03-29	2019.240000
NODE_0010384	2019-03-31	2019.244578
NODE_0010386	2019-04-01	2019.247776
NODE_0010387	2019-04-02	2019.250000
EPI_ISL_380746|1562260|A/Washington/617/2019|Original|2019-04-01	2019-04-02	2019.250000
EPI_ISL_355502|1437718|A/West_Virginia/27/2019|Original|2019-03-30	2019-04-02	2019.250000
NODE_0010388	2019-04-02	2019.250000
EPI_ISL_372547|1527228|A/Washington/9763/2019|Original|2019-04-03	2019-04-02	2019.250000
EPI_ISL_380393|1559452|A/Pennsylvania/917/2019|Original|2019-04-02	2019-04-02	2019.250000
NODE_0010389	2019-04-05	2019.260000
EPI_ISL_368884|1511547|A/Alaska/9459/2019|Original|2019-04-05	2019-04-05	2019.260000
NODE_0010390	2019-04-07	2019.264578
NODE_0010393	2019-04-08	2019.267776
NODE_0010394	2019-04-09	2019.270000
EPI_ISL_380838|1562988|A/Pennsylvania/930/2019|Original|2019-04-09	2019-04-09	2019.270000
EPI_ISL_356196|1441807|A/Ohio/18/2019|Original|2019-04-08	2019-04-09	2019.270000
NODE_0010395	2019-04-09	2019.270000
EPI_ISL_364157|1488565|A/Pennsylvania/867/2019|Original|2019-04-10	2019-04-09	2019.270000
EPI_ISL_380395|1559468|A/Pennsylvania/926/2019|Original|2019-04-07	2019-04-09	2019.270000
NODE_0010396	2019-04-09	2019.270000
EPI_ISL_356217|1441972|A/Texas/121/2019|Original|2019-04-07	2019-04-09	2019.270000
NODE_0010399	2019-04-13	2019.280000
EPI_ISL_364165|1488611|A/New_York/37/2019|Original|2019-04-13	2019-04-13	2019.280000
NODE_0010400	2019-04-16	2019.290000
EPI_ISL_369021|1512627|A/Georgia/9624/2019|Original|2019-04-15	2019-04-16	2019.290000
NODE_0010401	2019-04-24	2019.310000
EPI_ISL_381573|1566287|A/Florida/9821/2019|Original|2019-05-21	2019-05-23	2019.390000
EPI_ISL_362303|1480178|A/Kentucky/29/2019|Original|2019-04-24	2019-04-24	2019.310000
NODE_0008313	2017-12-21	2017.972481
NODE_0008315	2018-07-31	2018.580480
EPI_ISL_335892|1344960|A/Pennsylvania/516/2018|Original|2018-12-25	2018-12-21	2018.970000
EPI_ISL_333773|1334516|A/Washington/188/2018|Original|2018-10-15	2018-10-12	2018.780000
NODE_0010404	2018-09-08	2018.686550
EPI_ISL_348082|1397996|A/Arizona/17/2019|Original|2019-02-27	2019-02-28	2019.160000
NODE_0010410	2018-09-22	2018.724601
EPI_ISL_345992|1385461|A/Kentucky/04/2019|Original|2019-01-16	2019-01-15	2019.040000
NODE_0010411	2018-09-29	2018.744511
EPI_ISL_335897|1344999|A/Virginia/59/2018|Original|2018-12-17	2018-12-13	2018.950000
NODE_0008320	2019-01-22	2019.060000
EPI_ISL_358627|1453069|A/Michigan/25/2019|Original|2019-01-22	2019-01-22	2019.060000
NODE_0010413	2019-02-10	2019.110000
EPI_ISL_359202|1457625|A/Wisconsin/76/2019|Original|2019-02-11	2019-02-10	2019.110000
NODE_0010414	2019-02-13	2019.120000
EPI_ISL_359205|1457649|A/Wisconsin/81/2019|Original|2019-02-13	2019-02-13	2019.120000
NODE_0010418	2019-02-16	2019.127776
NODE_0010420	2019-02-24	2019.150000
EPI_ISL_359754|1462005|A/Wisconsin/217/2019|Original|2019-03-05	2019-03-07	2019.180000
EPI_ISL_359705|1461617|A/Wisconsin/159/2019|Original|2019-02-26	2019-02-24	2019.150000
NODE_0010421	2019-02-17	2019.130000
EPI_ISL_359536|1460281|A/Wisconsin/104/2019|Original|2019-02-17	2019-02-17	2019.130000
EPI_ISL_359191|1457537|A/Wisconsin/91/2019|Original|2019-02-18	2019-02-17	2019.130000
NODE_0008324	2018-05-10	2018.356128
NODE_0008341	2018-08-06	2018.597032
VDL|A/swine/USA/87955/2018|Unsubtypable|HA|swine|2018-12-13	2018-12-10	2018.940000
NODE_0008342	2018-11-01	2018.833132
EPI_ISL_334283|1337702|A/Pennsylvania/511/2018|Original|2018-12-17	2018-12-13	2018.950000
EPI_ISL_336655|1349694|A/West_Virginia/29/2018|Original|2018-12-05	2018-12-02	2018.920000
EPI_ISL_339898|1363594|A/West_Virginia/02/2019|Original|2019-01-02	2019-01-04	2019.010000
NODE_0008345	2018-09-26	2018.734752
NODE_0008346	2018-12-17	2018.960000
EPI_ISL_336621|1349432|A/Connecticut/41/2018|Original|2018-12-20	2018-12-17	2018.960000
NODE_0010429	2018-12-20	2018.967777
EPI_ISL_359271|1458176|A/Tennessee/42/2019|Original|2019-02-22	2019-02-21	2019.140000
NODE_0010430	2018-12-21	2018.970000
EPI_ISL_339572|1361039|A/Washington/200/2018|Original|2018-12-25	2018-12-21	2018.970000
EPI_ISL_346004|1385553|A/Maryland/09/2019|Original|2019-02-05	2019-02-06	2019.100000
NODE_0008349	2018-12-08	2018.934932
EPI_ISL_354250|1433215|A/New_Jersey/19/2019|Original|2019-03-01	2019-03-04	2019.170000
EPI_ISL_370138|1518857|A/New_York/8304/2019|Original|2019-01-31	2019-01-30	2019.080000
EPI_ISL_366802|1502035|A/California/NHRC-OID_FDX22102/2019||2019-01-28	2019-01-30	2019.080000
NODE_0008352	2019-01-30	2019.080000
EPI_ISL_366457|1499458|A/Virginia/8706/2019|Original|2019-02-04	2019-02-02	2019.090000
EPI_ISL_387298|1576445|A/Virginia/8549/2019|Original|2019-02-01	2019-01-30	2019.080000
NODE_0014019	2018-07-12	2018.528196
NODE_0008339	2018-11-10	2018.859911
EPI_ISL_339577|1361079|A/Montana/05/2019|Original|2019-01-10	2019-01-11	2019.030000
NODE_0008340	2018-12-11	2018.942860
EPI_ISL_358982|1455879|A/Wisconsin/45/2019|Original|2019-01-31	2019-01-30	2019.080000
EPI_ISL_380375|1559312|A/Washington/436/2019|Original|2019-03-12	2019-03-15	2019.200000
NODE_0014022	2018-07-12	2018.528196
EPI_ISL_330462|1314346|A/New_York/42/2018|Original|2018-09-07	2018-09-06	2018.680000
NODE_0010433	2018-09-08	2018.686412
NODE_0008330	2019-01-01	2019.002024
EPI_ISL_348247|1398250|A/California/75/2019|Original|2019-02-28	2019-02-28	2019.160000
EPI_ISL_358999|1456015|A/Texas/65/2019|Original|2019-01-11	2019-01-11	2019.030000
NODE_0010436	2018-09-15	2018.704305
