#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
NODE_0004654, 2018.007472, 0.033336, 0.0
NODE_0004655, 2018.008105, 0.033339, 0.0
NODE_0004656, 2018.008105, 0.033339, 0.0
NODE_0004657, 2018.008738, 0.033341, 0.0
NODE_0004658, 2018.008738, 0.033341, 0.0
NODE_0004659, 2018.009371, 0.033343, 0.0
NODE_0004660, 2018.322401, 0.034510, 0.0
NODE_0004661, 2018.323034, 0.034512, 0.0
NODE_0004662, 2018.323666, 0.034514, 0.0
NODE_0004663, 2018.009371, 0.033343, 0.0
NODE_0004664, 2018.010003, 0.033346, 0.0
NODE_0004665, 2018.010003, 0.033346, 0.0
NODE_0004666, 2018.010636, 0.033348, 0.0
NODE_0004667, 2018.011269, 0.033350, 0.0
NODE_0004668, 2018.011269, 0.033350, 0.0
NODE_0004669, 2018.482139, 0.035105, 0.0
NODE_0004670, 2018.482771, 0.035107, 0.0
NODE_0004671, 2018.483404, 0.035110, 0.0
NODE_0004672, 2018.484037, 0.035112, 0.0
NODE_0004673, 2018.484669, 0.035114, 0.0
NODE_0004674, 2018.485302, 0.035117, 0.0
NODE_0004675, 2018.485302, 0.035117, 0.0
NODE_0004676, 2018.484037, 0.035112, 0.0
NODE_0004677, 2016.593874, 0.028069, 0.0
NODE_0004678, 2016.906398, 0.029234, 0.0
NODE_0004679, 2016.907092, 0.029236, 0.0
NODE_0004680, 2018.008224, 0.033339, 0.0
NODE_0004681, 2018.008857, 0.033341, 0.0
NODE_0004682, 2018.009489, 0.033344, 0.0
NODE_0004683, 2018.009489, 0.033344, 0.0
NODE_0004684, 2018.010122, 0.033346, 0.0
NODE_0004685, 2017.063019, 0.029817, 0.0
NODE_0004686, 2017.063652, 0.029820, 0.0
NODE_0004687, 2017.532610, 0.031567, 0.0
NODE_0004688, 2017.845271, 0.032732, 0.0
NODE_0004689, 2017.845904, 0.032734, 0.0
NODE_0004690, 2017.846536, 0.032737, 0.0
NODE_0004691, 2017.847169, 0.032739, 0.0
NODE_0004692, 2017.847802, 0.032741, 0.0
NODE_0004693, 2017.847802, 0.032741, 0.0
NODE_0004694, 2017.848434, 0.032744, 0.0
NODE_0004695, 2018.003818, 0.033323, 0.0
NODE_0004696, 2016.907031, 0.029236, 0.0
NODE_0004697, 2016.907664, 0.029238, 0.0
NODE_0004698, 2016.908296, 0.029241, 0.0
NODE_0004699, 2017.064343, 0.029822, 0.0
NODE_0004700, 2017.064975, 0.029824, 0.0
NODE_0004701, 2017.065608, 0.029827, 0.0
NODE_0004702, 2017.065608, 0.029827, 0.0
NODE_0004703, 2017.066241, 0.029829, 0.0
NODE_0004704, 2017.066873, 0.029832, 0.0
NODE_0004705, 2017.538606, 0.031589, 0.0
NODE_0004706, 2017.690677, 0.032156, 0.0
NODE_0004707, 2018.164768, 0.033922, 0.0
NODE_0004708, 2018.165401, 0.033925, 0.0
NODE_0004709, 2017.853743, 0.032763, 0.0
NODE_0004710, 2018.010121, 0.033346, 0.0
NODE_0004711, 2018.166319, 0.033928, 0.0
NODE_0004712, 2018.793280, 0.036264, 0.0
NODE_0004713, 2018.166952, 0.033930, 0.0
NODE_0004714, 2018.009998, 0.033346, 0.0
NODE_0004715, 2018.951690, 0.036854, 0.0
NODE_0004716, 2019.108680, 0.037439, 0.0
NODE_0004717, 2019.109312, 0.037442, 0.0
NODE_0004718, 2019.109312, 0.037442, 0.0
NODE_0004719, 2017.221152, 0.030406, 0.0
NODE_0004720, 2017.221785, 0.030409, 0.0
NODE_0004721, 2017.377874, 0.030990, 0.0
NODE_0004722, 2017.378506, 0.030993, 0.0
NODE_0004723, 2017.378506, 0.030993, 0.0
NODE_0004724, 2017.379139, 0.030995, 0.0
NODE_0004725, 2017.379772, 0.030997, 0.0
NODE_0004726, 2017.379772, 0.030997, 0.0
NODE_0004727, 2017.380404, 0.031000, 0.0
NODE_0004728, 2017.381037, 0.031002, 0.0
NODE_0004729, 2017.381037, 0.031002, 0.0
NODE_0004730, 2017.381670, 0.031004, 0.0
NODE_0004731, 2017.537121, 0.031584, 0.0
NODE_0004732, 2017.693262, 0.032165, 0.0
NODE_0004733, 2017.537754, 0.031586, 0.0
NODE_0004734, 2017.538387, 0.031588, 0.0
NODE_0004735, 2017.380404, 0.031000, 0.0
NODE_0004736, 2017.381037, 0.031002, 0.0
NODE_0004737, 2018.167428, 0.033932, 0.0
NODE_0004738, 2017.537263, 0.031584, 0.0
NODE_0004739, 2017.381037, 0.031002, 0.0
NODE_0004740, 2017.850259, 0.032750, 0.0
NODE_0004741, 2017.850892, 0.032753, 0.0
NODE_0004742, 2016.908296, 0.029241, 0.0
NODE_0004743, 2017.534950, 0.031576, 0.0
NODE_0004744, 2017.535582, 0.031578, 0.0
NODE_0004745, 2017.536215, 0.031580, 0.0
NODE_0004746, 2017.536848, 0.031583, 0.0
NODE_0004747, 2017.537480, 0.031585, 0.0
NODE_0004748, 2017.537480, 0.031585, 0.0
NODE_0004749, 2017.220550, 0.030404, 0.0
NODE_0004750, 2017.221182, 0.030406, 0.0
NODE_0004751, 2017.221815, 0.030409, 0.0
NODE_0004752, 2017.222448, 0.030411, 0.0
NODE_0004753, 2017.221815, 0.030409, 0.0
NODE_0004754, 2017.222448, 0.030411, 0.0
NODE_0004755, 2017.222448, 0.030411, 0.0
NODE_0004756, 2017.223081, 0.030414, 0.0
NODE_0004757, 2017.223713, 0.030416, 0.0
NODE_0004758, 2017.379605, 0.030997, 0.0
NODE_0004759, 2017.223081, 0.030414, 0.0
NODE_0004760, 2017.223713, 0.030416, 0.0
NODE_0004761, 2017.224346, 0.030418, 0.0
NODE_0004762, 2017.224979, 0.030421, 0.0
NODE_0004763, 2017.380877, 0.031002, 0.0
NODE_0004764, 2017.224979, 0.030421, 0.0
NODE_0004765, 2017.380919, 0.031002, 0.0
NODE_0004766, 2017.381552, 0.031004, 0.0
NODE_0004767, 2017.224346, 0.030418, 0.0
NODE_0004768, 2017.224979, 0.030421, 0.0
NODE_0004769, 2017.380871, 0.031002, 0.0
NODE_0004770, 2017.536756, 0.031582, 0.0
NODE_0004771, 2017.380864, 0.031001, 0.0
NODE_0004772, 2017.381563, 0.031004, 0.0
NODE_0004773, 2017.382196, 0.031006, 0.0
NODE_0004774, 2017.382829, 0.031009, 0.0
NODE_0004775, 2017.382829, 0.031009, 0.0
NODE_0004776, 2017.383461, 0.031011, 0.0
NODE_0004777, 2017.384094, 0.031014, 0.0
NODE_0004778, 2017.539918, 0.031594, 0.0
NODE_0004779, 2017.695716, 0.032175, 0.0
NODE_0004780, 2017.540551, 0.031596, 0.0
NODE_0004781, 2017.852428, 0.032759, 0.0
NODE_0004782, 2016.907664, 0.029238, 0.0
NODE_0004783, 2016.908296, 0.029241, 0.0
NODE_0004784, 2017.064642, 0.029823, 0.0
NODE_0004785, 2017.220742, 0.030405, 0.0
NODE_0004786, 2016.908929, 0.029243, 0.0
NODE_0004787, 2017.221446, 0.030407, 0.0
NODE_0004788, 2017.222079, 0.030410, 0.0
NODE_0004789, 2017.378322, 0.030992, 0.0
NODE_0004790, 2017.222712, 0.030412, 0.0
NODE_0004791, 2017.223345, 0.030415, 0.0
NODE_0004792, 2017.223977, 0.030417, 0.0
NODE_0004793, 2017.223977, 0.030417, 0.0
NODE_0004794, 2017.380229, 0.030999, 0.0
NODE_0004795, 2017.224610, 0.030419, 0.0
NODE_0004796, 2017.380855, 0.031001, 0.0
NODE_0004797, 2017.537185, 0.031584, 0.0
NODE_0004798, 2017.380866, 0.031001, 0.0
NODE_0004799, 2017.381499, 0.031004, 0.0
NODE_0004800, 2017.063871, 0.029820, 0.0
NODE_0004801, 2017.534464, 0.031574, 0.0
NODE_0004802, 2017.854254, 0.032765, 0.0
NODE_0004803, 2018.165851, 0.033926, 0.0
NODE_0004804, 2018.321963, 0.034508, 0.0
NODE_0004805, 2018.478211, 0.035090, 0.0
NODE_0004806, 2018.322596, 0.034510, 0.0
NODE_0004807, 2018.478839, 0.035093, 0.0
NODE_0004808, 2018.479472, 0.035095, 0.0
NODE_0004809, 2018.635793, 0.035677, 0.0
NODE_0004810, 2018.479472, 0.035095, 0.0
NODE_0004811, 2018.480105, 0.035097, 0.0
NODE_0004812, 2018.323229, 0.034513, 0.0
NODE_0004813, 2018.323861, 0.034515, 0.0
NODE_0004814, 2018.323861, 0.034515, 0.0
NODE_0004815, 2018.324494, 0.034517, 0.0
NODE_0004816, 2018.325127, 0.034520, 0.0
NODE_0004817, 2018.324494, 0.034517, 0.0
NODE_0004818, 2018.325127, 0.034520, 0.0
NODE_0004819, 2018.480920, 0.035100, 0.0
NODE_0004820, 2018.481553, 0.035103, 0.0
NODE_0004821, 2018.637331, 0.035683, 0.0
NODE_0004822, 2018.637964, 0.035685, 0.0
NODE_0004823, 2018.638597, 0.035688, 0.0
NODE_0004824, 2018.640836, 0.035696, 0.0
NODE_0004825, 2018.793747, 0.036266, 0.0
NODE_0004826, 2019.263470, 0.038016, 0.0
NODE_0004827, 2019.419311, 0.038597, 0.0
NODE_0004828, 2019.419944, 0.038599, 0.0
NODE_0004829, 2019.420577, 0.038602, 0.0
NODE_0004830, 2019.421210, 0.038604, 0.0
NODE_0004831, 2019.421842, 0.038606, 0.0
NODE_0004832, 2019.422475, 0.038609, 0.0
NODE_0004833, 2019.421842, 0.038606, 0.0
NODE_0004834, 2019.419680, 0.038598, 0.0
NODE_0004835, 2019.420313, 0.038601, 0.0
NODE_0004836, 2019.420946, 0.038603, 0.0
NODE_0004837, 2019.421578, 0.038605, 0.0
NODE_0004838, 2019.420946, 0.038603, 0.0
NODE_0004839, 2019.421578, 0.038605, 0.0
NODE_0004840, 2019.422211, 0.038608, 0.0
NODE_0004841, 2019.422211, 0.038608, 0.0
NODE_0004842, 2019.421578, 0.038605, 0.0
NODE_0004843, 2019.422211, 0.038608, 0.0
NODE_0004844, 2019.422844, 0.038610, 0.0
NODE_0004845, 2019.422844, 0.038610, 0.0
NODE_0004846, 2019.578731, 0.039191, 0.0
NODE_0004847, 2019.579363, 0.039193, 0.0
NODE_0004848, 2019.579996, 0.039196, 0.0
NODE_0004849, 2019.578727, 0.039191, 0.0
NODE_0004850, 2019.579360, 0.039193, 0.0
NODE_0004851, 2019.422211, 0.038608, 0.0
NODE_0004852, 2019.422844, 0.038610, 0.0
NODE_0004853, 2019.423477, 0.038612, 0.0
NODE_0004854, 2019.423477, 0.038612, 0.0
NODE_0004855, 2019.424109, 0.038615, 0.0
NODE_0004856, 2019.424742, 0.038617, 0.0
NODE_0004857, 2019.580671, 0.039198, 0.0
NODE_0004858, 2019.425375, 0.038619, 0.0
NODE_0004859, 2019.580772, 0.039198, 0.0
NODE_0004860, 2019.895055, 0.040369, 0.0
NODE_0004861, 2019.895687, 0.040372, 0.0
NODE_0004862, 2019.424742, 0.038617, 0.0
NODE_0004863, 2019.736965, 0.039780, 0.0
NODE_0004864, 2019.737597, 0.039783, 0.0
NODE_0004865, 2019.737597, 0.039783, 0.0
NODE_0004866, 2019.738230, 0.039785, 0.0
NODE_0004867, 2019.738230, 0.039785, 0.0
NODE_0004868, 2019.738863, 0.039787, 0.0
NODE_0004869, 2019.894787, 0.040368, 0.0
NODE_0004870, 2019.422844, 0.038610, 0.0
NODE_0004871, 2019.423477, 0.038612, 0.0
NODE_0004872, 2019.423477, 0.038612, 0.0
NODE_0004873, 2019.579344, 0.039193, 0.0
NODE_0004874, 2019.891360, 0.040356, 0.0
NODE_0004875, 2019.891992, 0.040358, 0.0
NODE_0004876, 2019.579977, 0.039195, 0.0
NODE_0004877, 2019.580610, 0.039198, 0.0
NODE_0004878, 2019.736417, 0.039778, 0.0
NODE_0004879, 2019.737049, 0.039781, 0.0
NODE_0004880, 2019.736548, 0.039779, 0.0
NODE_0004881, 2019.892318, 0.040359, 0.0
NODE_0004882, 2019.892951, 0.040362, 0.0
NODE_0004883, 2019.893583, 0.040364, 0.0
NODE_0004884, 2020.048405, 0.040941, 0.0
NODE_0004885, 2020.049038, 0.040943, 0.0
NODE_0004886, 2020.049670, 0.040946, 0.0
NODE_0004887, 2019.892910, 0.040361, 0.0
NODE_0004888, 2020.048823, 0.040942, 0.0
NODE_0004889, 2019.893543, 0.040364, 0.0
NODE_0004890, 2019.894176, 0.040366, 0.0
NODE_0004891, 2019.894176, 0.040366, 0.0
NODE_0004892, 2019.894808, 0.040369, 0.0
NODE_0004893, 2019.895441, 0.040371, 0.0
NODE_0004894, 2019.895441, 0.040371, 0.0
NODE_0004895, 2020.051306, 0.040952, 0.0
NODE_0004896, 2020.051939, 0.040954, 0.0
NODE_0004897, 2019.896074, 0.040373, 0.0
NODE_0004898, 2020.051906, 0.040954, 0.0
NODE_0004899, 2020.051968, 0.040954, 0.0
NODE_0004900, 2020.052601, 0.040956, 0.0
NODE_0004901, 2020.052601, 0.040956, 0.0
NODE_0004902, 2020.053233, 0.040959, 0.0
NODE_0004903, 2020.053233, 0.040959, 0.0
NODE_0004904, 2018.794380, 0.036268, 0.0
NODE_0004905, 2019.106438, 0.037431, 0.0
NODE_0004906, 2019.262444, 0.038012, 0.0
NODE_0004907, 2019.263077, 0.038015, 0.0
NODE_0004908, 2019.107071, 0.037433, 0.0
NODE_0004909, 2019.107704, 0.037436, 0.0
NODE_0004910, 2019.108336, 0.037438, 0.0
NODE_0004911, 2019.107704, 0.037436, 0.0
NODE_0004912, 2019.108336, 0.037438, 0.0
NODE_0004913, 2019.108969, 0.037440, 0.0
NODE_0004914, 2019.421406, 0.038605, 0.0
NODE_0004915, 2019.264889, 0.038021, 0.0
NODE_0004916, 2019.108969, 0.037440, 0.0
NODE_0004917, 2019.578037, 0.039188, 0.0
NODE_0004918, 2019.733847, 0.039769, 0.0
NODE_0004919, 2019.578669, 0.039191, 0.0
NODE_0004920, 2019.578460, 0.039190, 0.0
NODE_0004921, 2019.734362, 0.039771, 0.0
NODE_0004922, 2019.734994, 0.039773, 0.0
NODE_0004923, 2019.735627, 0.039775, 0.0
NODE_0004924, 2019.108336, 0.037438, 0.0
NODE_0004925, 2019.108969, 0.037440, 0.0
NODE_0004926, 2019.109602, 0.037443, 0.0
NODE_0004927, 2019.578379, 0.039190, 0.0
NODE_0004928, 2019.579012, 0.039192, 0.0
NODE_0004929, 2019.579644, 0.039194, 0.0
NODE_0004930, 2019.580277, 0.039197, 0.0
NODE_0004931, 2019.580910, 0.039199, 0.0
NODE_0004932, 2019.422870, 0.038610, 0.0
NODE_0004933, 2019.577933, 0.039188, 0.0
NODE_0004934, 2019.734448, 0.039771, 0.0
NODE_0004935, 2019.735081, 0.039773, 0.0
NODE_0004936, 2019.735713, 0.039776, 0.0
NODE_0004937, 2019.736346, 0.039778, 0.0
NODE_0004938, 2019.736979, 0.039780, 0.0
NODE_0004939, 2019.737612, 0.039783, 0.0
NODE_0004940, 2019.738244, 0.039785, 0.0
NODE_0004941, 2019.894327, 0.040367, 0.0
NODE_0004942, 2019.894960, 0.040369, 0.0
NODE_0004943, 2019.895593, 0.040371, 0.0
NODE_0004944, 2019.736346, 0.039778, 0.0
NODE_0004945, 2019.108969, 0.037440, 0.0
NODE_0004946, 2019.264875, 0.038021, 0.0
NODE_0004947, 2019.265508, 0.038024, 0.0
NODE_0004948, 2019.266141, 0.038026, 0.0
NODE_0004949, 2019.266141, 0.038026, 0.0
NODE_0004950, 2019.266773, 0.038028, 0.0
NODE_0004951, 2019.267406, 0.038031, 0.0
NODE_0004952, 2019.267406, 0.038031, 0.0
NODE_0004953, 2019.266773, 0.038028, 0.0
NODE_0004954, 2019.267406, 0.038031, 0.0
NODE_0004955, 2019.268039, 0.038033, 0.0
NODE_0004956, 2019.267406, 0.038031, 0.0
NODE_0004957, 2019.268039, 0.038033, 0.0
NODE_0004958, 2019.268039, 0.038033, 0.0
NODE_0004959, 2019.423932, 0.038614, 0.0
NODE_0004960, 2019.424564, 0.038616, 0.0
NODE_0004961, 2019.425197, 0.038619, 0.0
NODE_0004962, 2019.268671, 0.038036, 0.0
NODE_0004963, 2019.269304, 0.038038, 0.0
NODE_0004964, 2019.269937, 0.038040, 0.0
NODE_0004965, 2019.270570, 0.038043, 0.0
NODE_0004966, 2019.426629, 0.038624, 0.0
NODE_0004967, 2019.879562, 0.040312, 0.0
NODE_0004968, 2020.506338, 0.042647, 0.0
NODE_0004969, 2019.421170, 0.038604, 0.0
NODE_0004970, 2019.577126, 0.039185, 0.0
NODE_0004971, 2019.421802, 0.038606, 0.0
NODE_0004972, 2019.422435, 0.038608, 0.0
NODE_0004973, 2019.422435, 0.038608, 0.0
NODE_0004974, 2019.423068, 0.038611, 0.0
NODE_0004975, 2019.423700, 0.038613, 0.0
NODE_0004976, 2019.423700, 0.038613, 0.0
NODE_0004977, 2019.423068, 0.038611, 0.0
NODE_0004978, 2019.423700, 0.038613, 0.0
NODE_0004979, 2019.423700, 0.038613, 0.0
NODE_0004980, 2019.424333, 0.038616, 0.0
NODE_0004981, 2019.424966, 0.038618, 0.0
NODE_0004982, 2019.580978, 0.039199, 0.0
NODE_0004983, 2019.737407, 0.039782, 0.0
NODE_0004984, 2019.424333, 0.038616, 0.0
NODE_0004985, 2019.424966, 0.038618, 0.0
NODE_0004986, 2019.425599, 0.038620, 0.0
NODE_0004987, 2019.581695, 0.039202, 0.0
NODE_0004988, 2019.582327, 0.039204, 0.0
NODE_0004989, 2019.581018, 0.039199, 0.0
NODE_0004990, 2019.581651, 0.039202, 0.0
NODE_0004991, 2019.582283, 0.039204, 0.0
NODE_0004992, 2019.582283, 0.039204, 0.0
NODE_0004993, 2019.424966, 0.038618, 0.0
NODE_0004994, 2019.425599, 0.038620, 0.0
NODE_0004995, 2019.426231, 0.038623, 0.0
NODE_0004996, 2019.426231, 0.038623, 0.0
NODE_0004997, 2019.738681, 0.039787, 0.0
NODE_0004998, 2019.582342, 0.039204, 0.0
NODE_0004999, 2019.582975, 0.039207, 0.0
NODE_0005000, 2019.583608, 0.039209, 0.0
NODE_0005001, 2019.425599, 0.038620, 0.0
NODE_0005002, 2019.426231, 0.038623, 0.0
NODE_0005003, 2019.426864, 0.038625, 0.0
NODE_0005004, 2019.582936, 0.039207, 0.0
NODE_0005005, 2019.426864, 0.038625, 0.0
NODE_0005006, 2019.427497, 0.038627, 0.0
NODE_0005007, 2019.428129, 0.038630, 0.0
NODE_0005008, 2019.897382, 0.040378, 0.0
NODE_0005009, 2019.427497, 0.038627, 0.0
NODE_0005010, 2019.428129, 0.038630, 0.0
NODE_0005011, 2019.428762, 0.038632, 0.0
NODE_0005012, 2019.429395, 0.038634, 0.0
NODE_0005013, 2019.429395, 0.038634, 0.0
NODE_0005014, 2019.585503, 0.039216, 0.0
NODE_0005015, 2019.428762, 0.038632, 0.0
NODE_0005016, 2019.429395, 0.038634, 0.0
NODE_0005017, 2019.742088, 0.039800, 0.0
NODE_0005018, 2019.585426, 0.039216, 0.0
NODE_0005019, 2019.586059, 0.039218, 0.0
NODE_0005020, 2019.428129, 0.038630, 0.0
NODE_0005021, 2019.584171, 0.039211, 0.0
NODE_0005022, 2019.740175, 0.039792, 0.0
NODE_0005023, 2019.584804, 0.039213, 0.0
NODE_0005024, 2019.584222, 0.039211, 0.0
NODE_0005025, 2019.584854, 0.039214, 0.0
NODE_0005026, 2019.585487, 0.039216, 0.0
NODE_0005027, 2019.586120, 0.039218, 0.0
NODE_0005028, 2019.586752, 0.039221, 0.0
NODE_0005029, 2019.587385, 0.039223, 0.0
NODE_0005030, 2019.743482, 0.039805, 0.0
NODE_0005031, 2019.586752, 0.039221, 0.0
NODE_0005032, 2019.587385, 0.039223, 0.0
NODE_0005033, 2019.587385, 0.039223, 0.0
NODE_0005034, 2019.743532, 0.039805, 0.0
NODE_0005035, 2019.744164, 0.039807, 0.0
NODE_0005036, 2018.950341, 0.036849, 0.0
NODE_0005037, 2018.950974, 0.036852, 0.0
NODE_0005038, 2018.951606, 0.036854, 0.0
NODE_0005039, 2019.734312, 0.039771, 0.0
NODE_0005040, 2019.577678, 0.039187, 0.0
NODE_0005041, 2019.578311, 0.039189, 0.0
NODE_0005042, 2019.578943, 0.039192, 0.0
NODE_0005043, 2019.735123, 0.039774, 0.0
NODE_0005044, 2019.578943, 0.039192, 0.0
NODE_0005045, 2019.579576, 0.039194, 0.0
NODE_0005046, 2019.262455, 0.038012, 0.0
NODE_0005047, 2019.578552, 0.039190, 0.0
NODE_0005048, 2019.734474, 0.039771, 0.0
NODE_0005049, 2019.890586, 0.040353, 0.0
NODE_0005050, 2019.891219, 0.040355, 0.0
NODE_0005051, 2019.891811, 0.040357, 0.0
NODE_0005052, 2019.892444, 0.040360, 0.0
NODE_0005053, 2019.893076, 0.040362, 0.0
NODE_0005054, 2019.893076, 0.040362, 0.0
NODE_0005055, 2019.893709, 0.040364, 0.0
NODE_0005056, 2019.893709, 0.040364, 0.0
NODE_0005057, 2019.894342, 0.040367, 0.0
NODE_0005058, 2019.894974, 0.040369, 0.0
NODE_0005059, 2019.894974, 0.040369, 0.0
NODE_0005060, 2020.051250, 0.040951, 0.0
NODE_0005061, 2020.051883, 0.040954, 0.0
NODE_0005062, 2019.894342, 0.040367, 0.0
NODE_0005063, 2019.894974, 0.040369, 0.0
NODE_0005064, 2019.895607, 0.040372, 0.0
NODE_0005065, 2019.896240, 0.040374, 0.0
NODE_0005066, 2019.896240, 0.040374, 0.0
NODE_0005067, 2019.896872, 0.040376, 0.0
NODE_0005068, 2020.053137, 0.040958, 0.0
NODE_0005069, 2020.053770, 0.040961, 0.0
NODE_0005070, 2019.897505, 0.040379, 0.0
NODE_0005071, 2020.210588, 0.041545, 0.0
NODE_0005072, 2020.210331, 0.041544, 0.0
NODE_0005073, 2019.896872, 0.040376, 0.0
NODE_0005074, 2019.897505, 0.040379, 0.0
NODE_0005075, 2020.053106, 0.040958, 0.0
NODE_0005076, 2020.053739, 0.040961, 0.0
NODE_0005077, 2020.054371, 0.040963, 0.0
NODE_0005078, 2020.055004, 0.040965, 0.0
NODE_0005079, 2020.211364, 0.041548, 0.0
NODE_0005080, 2020.055637, 0.040968, 0.0
NODE_0005081, 2020.211097, 0.041547, 0.0
NODE_0005082, 2020.055004, 0.040965, 0.0
NODE_0005083, 2020.055637, 0.040968, 0.0
NODE_0005084, 2020.055637, 0.040968, 0.0
NODE_0005085, 2020.056270, 0.040970, 0.0
NODE_0005086, 2020.056902, 0.040973, 0.0
NODE_0005087, 2020.213140, 0.041555, 0.0
NODE_0005088, 2020.057535, 0.040975, 0.0
NODE_0005089, 2020.213791, 0.041557, 0.0
NODE_0005090, 2020.056270, 0.040970, 0.0
NODE_0005091, 2020.212514, 0.041552, 0.0
NODE_0005092, 2020.213146, 0.041555, 0.0
NODE_0005093, 2020.213779, 0.041557, 0.0
NODE_0005094, 2020.214412, 0.041559, 0.0
NODE_0005095, 2020.215045, 0.041562, 0.0
NODE_0005096, 2020.527619, 0.042726, 0.0
NODE_0005097, 2020.528252, 0.042729, 0.0
NODE_0005098, 2020.528885, 0.042731, 0.0
NODE_0005099, 2020.529518, 0.042734, 0.0
NODE_0005100, 2020.530150, 0.042736, 0.0
NODE_0005101, 2020.530783, 0.042738, 0.0
NODE_0005102, 2020.530783, 0.042738, 0.0
NODE_0005103, 2020.531416, 0.042741, 0.0
NODE_0005104, 2020.531416, 0.042741, 0.0
NODE_0005105, 2020.532048, 0.042743, 0.0
NODE_0005106, 2020.532681, 0.042745, 0.0
NODE_0005107, 2020.532681, 0.042745, 0.0
NODE_0005108, 2020.532048, 0.042743, 0.0
NODE_0005109, 2020.532681, 0.042745, 0.0
NODE_0005110, 2020.688776, 0.043327, 0.0
NODE_0005111, 2020.533314, 0.042748, 0.0
NODE_0005112, 2020.689396, 0.043329, 0.0
NODE_0005113, 2020.845925, 0.043912, 0.0
NODE_0005114, 2020.532681, 0.042745, 0.0
NODE_0005115, 2020.533314, 0.042748, 0.0
NODE_0005116, 2020.689354, 0.043329, 0.0
NODE_0005117, 2020.533314, 0.042748, 0.0
NODE_0005118, 2020.533946, 0.042750, 0.0
NODE_0005119, 2020.534579, 0.042752, 0.0
NODE_0005120, 2021.324263, 0.045695, 0.0
NODE_0005121, 2020.534579, 0.042752, 0.0
NODE_0005122, 2020.690657, 0.043334, 0.0
NODE_0005123, 2021.003193, 0.044498, 0.0
NODE_0005124, 2020.533946, 0.042750, 0.0
NODE_0005125, 2020.534579, 0.042752, 0.0
NODE_0005126, 2020.535212, 0.042755, 0.0
NODE_0005127, 2020.535212, 0.042755, 0.0
NODE_0005128, 2020.847528, 0.043918, 0.0
NODE_0005129, 2020.534579, 0.042752, 0.0
NODE_0005130, 2020.535212, 0.042755, 0.0
NODE_0005131, 2020.535845, 0.042757, 0.0
NODE_0005132, 2020.536477, 0.042759, 0.0
NODE_0005133, 2020.692792, 0.043342, 0.0
NODE_0005134, 2020.849026, 0.043924, 0.0
NODE_0005135, 2020.849659, 0.043926, 0.0
NODE_0005136, 2020.850292, 0.043929, 0.0
NODE_0005137, 2020.850292, 0.043929, 0.0
NODE_0005138, 2020.850925, 0.043931, 0.0
NODE_0005139, 2020.692604, 0.043341, 0.0
NODE_0005140, 2020.848824, 0.043923, 0.0
NODE_0005141, 2021.161592, 0.045089, 0.0
NODE_0005142, 2020.693237, 0.043344, 0.0
NODE_0005143, 2020.693869, 0.043346, 0.0
NODE_0005144, 2020.694502, 0.043348, 0.0
NODE_0005145, 2020.695135, 0.043351, 0.0
NODE_0005146, 2020.695135, 0.043351, 0.0
NODE_0005147, 2020.694502, 0.043348, 0.0
NODE_0005148, 2020.536477, 0.042759, 0.0
NODE_0005149, 2020.537110, 0.042762, 0.0
NODE_0005150, 2020.691528, 0.043337, 0.0
NODE_0005151, 2021.163989, 0.045098, 0.0
NODE_0005152, 2021.164622, 0.045100, 0.0
NODE_0005153, 2020.537743, 0.042764, 0.0
NODE_0005154, 2020.693867, 0.043346, 0.0
NODE_0005155, 2020.694500, 0.043348, 0.0
NODE_0005156, 2020.695133, 0.043351, 0.0
NODE_0005157, 2020.695765, 0.043353, 0.0
NODE_0005158, 2020.696398, 0.043355, 0.0
NODE_0005159, 2020.697031, 0.043358, 0.0
NODE_0005160, 2020.697031, 0.043358, 0.0
NODE_0005161, 2020.697664, 0.043360, 0.0
NODE_0005162, 2020.698296, 0.043362, 0.0
NODE_0005163, 2021.167811, 0.045112, 0.0
NODE_0005164, 2021.168443, 0.045114, 0.0
NODE_0005165, 2020.698296, 0.043362, 0.0
NODE_0005166, 2020.854563, 0.043945, 0.0
NODE_0005167, 2021.011075, 0.044528, 0.0
NODE_0005168, 2021.011708, 0.044530, 0.0
NODE_0005169, 2021.168010, 0.045113, 0.0
NODE_0005170, 2020.697664, 0.043360, 0.0
NODE_0005171, 2020.853875, 0.043942, 0.0
NODE_0005172, 2020.698296, 0.043362, 0.0
NODE_0005173, 2020.854541, 0.043945, 0.0
NODE_0005174, 2020.855173, 0.043947, 0.0
NODE_0005175, 2020.855806, 0.043949, 0.0
NODE_0005176, 2020.855806, 0.043949, 0.0
NODE_0005177, 2020.856439, 0.043952, 0.0
NODE_0005178, 2020.857071, 0.043954, 0.0
NODE_0005179, 2020.856439, 0.043952, 0.0
NODE_0005180, 2020.537110, 0.042762, 0.0
NODE_0005181, 2020.537743, 0.042764, 0.0
NODE_0005182, 2020.538375, 0.042767, 0.0
NODE_0005183, 2020.694424, 0.043348, 0.0
NODE_0005184, 2020.694436, 0.043348, 0.0
NODE_0005185, 2020.695069, 0.043350, 0.0
NODE_0005186, 2020.538375, 0.042767, 0.0
NODE_0005187, 2020.694403, 0.043348, 0.0
NODE_0005188, 2020.695035, 0.043350, 0.0
NODE_0005189, 2020.695668, 0.043353, 0.0
